,Feeder 1 - PIC,Feeder 2 - Res1,Feeder 3 - Res2,Total Generation
2025-04-08 15:00:00,153.1672830582442,933.8640395670832,995.4323275686412,2082.4636501939685
2025-04-08 16:00:00,180.02983816863434,970.9644721513735,1019.0355334242358,2170.0298437442434
2025-04-08 17:00:00,147.60818382569744,916.8694423816193,1031.6330319098374,2096.1106581171543
2025-04-08 18:00:00,164.68449986625978,961.9016901203315,1004.8768062497775,2131.462996236369
2025-04-08 19:00:00,184.5786364813054,1220.3819230946622,1365.9889017156256,2770.9494612915933
2025-04-08 20:00:00,141.70823409320994,1202.6608589476812,1279.6480913834002,2624.0171844242914
2025-04-08 21:00:00,158.30389992110813,1176.3338130228951,1269.8233355239172,2604.4610484679206
2025-04-08 22:00:00,144.033371273042,1135.924214136157,1125.2174952064493,2405.1750806156483
2025-04-08 23:00:00,139.74244015539443,1003.3121016798898,999.7870815697722,2142.8416234050565
2025-04-09 00:00:00,150,925,882,1957
2025-04-09 01:00:00,164,864,806,1834
2025-04-09 02:00:00,138,839,758,1735
2025-04-09 03:00:00,142,818,728,1688
2025-04-09 04:00:00,137,797,722,1656
2025-04-09 05:00:00,161,815,725,1701
2025-04-09 06:00:00,252,839,786,1877
2025-04-09 07:00:00,1055,737,765,2557
2025-04-09 08:00:00,1145,715,778,2638
2025-04-09 09:00:00,1225,729,840,2794
2025-04-09 10:00:00,1244,771,880,2895
2025-04-09 11:00:00,408,811,900,2119
2025-04-09 12:00:00,650,814,908,2372
2025-04-09 13:00:00,1320,826,920,3066
2025-04-09 14:00:00,1343,851,933,3127
2025-04-09 15:00:00,1249,892,967,3108
2025-04-09 16:00:00,295,872,962,2129
2025-04-09 17:00:00,236,858,974,2068
2025-04-09 18:00:00,225,1055,1180,2460
2025-04-09 19:00:00,210,1200,1305,2715
2025-04-09 20:00:00,225,1196,1296,2717
2025-04-09 21:00:00,218,1167,1199,2584
2025-04-09 22:00:00,211,1072,1053,2336
2025-04-09 23:00:00,170,969,924,2063
2025-04-10 00:00:00,149.71008125896392,931.1795995749627,883.9942885030719,1964.8839693369985
2025-04-10 01:00:00,164.9715685495025,872.8400825585409,808.5500770693823,1846.3617281774257
2025-04-10 02:00:00,139.1049174437699,838.5588918103128,758.1063828001699,1735.7701920542527
2025-04-10 03:00:00,139.31567176062936,814.077717430126,735.7920140320446,1689.1854032227998
2025-04-10 04:00:00,136.69827981507365,812.4668761730595,720.2334541708404,1669.3986101589735
2025-04-10 05:00:00,160.09039166215265,806.5066757779123,730.292466666329,1696.889534106394
2025-04-10 06:00:00,257.1759946279643,833.7011245532377,782.1041227728692,1872.9812419540713
2025-04-10 07:00:00,1156.117496621466,777.2404957668471,848.06708996694,2781.425082355253
2025-04-10 08:00:00,1112.0613410867743,771.0536895641156,858.1403890326873,2741.255419683577
2025-04-10 09:00:00,1124.8269332046423,769.0548796818955,856.3264385704167,2750.2082514569547
2025-04-10 10:00:00,1132.8396297655154,757.8025718336919,840.0098119079203,2730.652013507128
2025-04-10 11:00:00,446.64326667337383,776.2329785713633,854.9505948304976,2077.826840075235
2025-04-10 12:00:00,796.4626963767214,789.29704434608,847.7480595531473,2433.5078002759487
2025-04-10 13:00:00,1538.6880095021008,762.3474722599148,851.6805861196731,3152.7160678816886
2025-04-10 14:00:00,1536.1908766295926,778.3972331372739,845.6604921355092,3160.248601902376
2025-04-10 15:00:00,1523.5982872377945,779.1262473856265,839.2533234432617,3141.9778580666825
2025-04-10 16:00:00,442.53718316766765,772.5991041290894,851.665454645686,2066.801741942443
2025-04-10 17:00:00,140.40713589171804,874.3918157482766,975.6491532508696,1990.4481048908642
2025-04-10 18:00:00,127.01982882602162,1047.2711800545853,1179.919806494965,2354.210815375572
2025-04-10 19:00:00,168.267395965207,1216.1047437326938,1305.2136948811187,2689.5858345790193
2025-04-10 20:00:00,165.01343655183925,1208.267650427816,1295.6370361721035,2668.9181231517587
2025-04-10 21:00:00,175.3384509758881,1187.0097536598407,1213.01408194566,2575.3622865813886
2025-04-10 22:00:00,208.62846494494,1054.0296098522188,1066.8562269951062,2329.514301792265
2025-04-10 23:00:00,127.12224539923245,966.4693561664685,930.8476154720314,2024.4392170377323
2025-04-11 00:00:00,148.83923185179844,935.0848411550796,882.8248615353668,1966.748934542245
2025-04-11 01:00:00,165.2344653330232,864.2419214261083,803.3630107403108,1832.8393974994422
2025-04-11 02:00:00,136.18926023452005,840.3693321757427,748.9815741544884,1725.540166564751
2025-04-11 03:00:00,143.08805973529033,804.3355114516364,726.6359625699523,1674.059533756879
2025-04-11 04:00:00,135.3611086486996,803.6993574937013,728.065033932382,1667.1255000747828
2025-04-11 05:00:00,162.04006085735324,823.2517553165828,725.9938805746791,1711.285696748615
2025-04-11 06:00:00,244.185736102112,836.8342549237805,795.4084643117907,1876.4284553376833
2025-04-11 07:00:00,1043.9597346158423,774.2047548465065,851.0971794077047,2669.2616688700537
2025-04-11 08:00:00,1070.5454568555642,773.0375606638161,850.679478616169,2694.2624961355496
2025-04-11 09:00:00,1117.6793568472342,770.5036333175802,856.418376437968,2744.6013666027825
2025-04-11 10:00:00,1081.1730285311949,782.6194265958881,833.5682244226608,2697.360679549744
2025-04-11 11:00:00,475.2428040253089,762.950267479265,848.9982838293639,2087.1913553339377
2025-04-11 12:00:00,641.0974049334865,760.0988037462256,849.0331315949225,2250.2293402746345
2025-04-11 13:00:00,1506.200592491086,786.4634724496577,851.7441449498099,3144.4082098905537
2025-04-11 14:00:00,1534.4822946731204,766.1648836834212,856.4435059783968,3157.0906843349385
2025-04-11 15:00:00,1417.889006012649,770.3286370057702,864.8152044058402,3053.032847424259
2025-04-11 16:00:00,429.7554762887229,781.8310834756002,861.0287629058408,2072.615322670164
2025-04-11 17:00:00,143.2986780911196,853.5968421615878,971.0095026292755,1967.9050228819829
2025-04-11 18:00:00,147.50464661140117,1047.8864620188288,1171.4966469830183,2366.8877556132484
2025-04-11 19:00:00,137.5567438665168,1215.3081228302797,1287.7405632270472,2640.605429923844
2025-04-11 20:00:00,165.93088871188402,1197.6847696585933,1286.6623643967093,2650.2780227671865
2025-04-11 21:00:00,160.08350376792822,1179.4367468716873,1204.3405718504814,2543.8608224900972
2025-04-11 22:00:00,117.28102854020145,1057.2220613002476,1046.5808788075337,2221.083968647983
2025-04-11 23:00:00,164.30813685671924,979.9428659613338,922.8307254098709,2067.081728227924
2025-04-12 00:00:00,149.37139026200586,914.4346404592754,882.3115108927368,1946.1175416140181
2025-04-12 01:00:00,164.2275473713398,863.6670356777063,813.1849440772774,1841.0795271263235
2025-04-12 02:00:00,137.65610551014734,840.5706237609126,752.7394368372437,1730.9661661083037
2025-04-12 03:00:00,140.44623002579883,814.763914271921,723.2354355563309,1678.4455798540507
2025-04-12 04:00:00,137.46711519059667,787.7386849124506,719.4634816885418,1644.6692817915891
2025-04-12 05:00:00,160.54011022711265,817.9036475181312,733.0633193753304,1711.5070771205742
2025-04-12 06:00:00,261.9157195495033,836.200526831993,786.0510258015947,1884.167272183091
2025-04-12 07:00:00,1031.5296796108369,760.0468717549268,837.4777616876895,2629.0543130534534
2025-04-12 08:00:00,1132.1013017541345,775.3415958749059,848.4214974450647,2755.8643950741052
2025-04-12 09:00:00,1055.8100621516633,772.861907890889,851.4123546280942,2680.0843246706468
2025-04-12 10:00:00,1110.9797904876446,778.2174969135955,862.602873377586,2751.800160778826
2025-04-12 11:00:00,428.76231400694525,780.9968743360456,831.2211697273262,2040.9803580703172
2025-04-12 12:00:00,742.9890750025332,773.1258331103942,842.5108954269681,2358.6258035398955
2025-04-12 13:00:00,1470.7471816693212,767.9814262587751,857.0665064416362,3095.7951143697323
2025-04-12 14:00:00,1433.155826841826,764.0192539215134,830.6977691986183,3027.8728499619574
2025-04-12 15:00:00,1554.0539802098806,764.324698896393,846.4484752566501,3164.8271543629235
2025-04-12 16:00:00,440.03141899003083,760.6541624639854,840.5248643887618,2041.210445842778
2025-04-12 17:00:00,131.92998320155783,875.5222783749651,988.7165114152111,1996.168772991734
2025-04-12 18:00:00,178.2254133321828,1067.5310140756187,1213.7465049603438,2459.5029323681456
2025-04-12 19:00:00,148.97666404459682,1197.2074464731631,1288.4883684032095,2634.6724789209693
2025-04-12 20:00:00,146.33152926263537,1202.7638651719367,1294.112444696696,2643.207839131268
2025-04-12 21:00:00,134.21821340240757,1159.4662839775326,1196.7261000043245,2490.4105973842647
2025-04-12 22:00:00,134.83400740131276,1073.5993302939019,1038.3098816890865,2246.743219384301
2025-04-12 23:00:00,138.30717722217813,949.8015882280986,932.628355310596,2020.7371207608726
2025-04-13 00:00:00,149.01183449831822,932.0100414362088,886.0422691855367,1967.0641451200638
2025-04-13 01:00:00,162.08264401948037,872.4245763071403,800.4301855804908,1834.9374059071115
2025-04-13 02:00:00,135.60863001820195,834.268269662819,748.3593274228987,1718.2362271039196
2025-04-13 03:00:00,140.56532126282906,807.7889594194763,734.7649131806724,1683.1191938629777
2025-04-13 04:00:00,137.71073335347882,797.1623475521119,713.9584173190952,1648.8314982246861
2025-04-13 05:00:00,159.278696104672,812.5909380572812,725.4259198466323,1697.2955540085854
2025-04-13 06:00:00,270.5881504791579,842.3916915444656,780.1985536674182,1893.1783956910417
2025-04-13 07:00:00,1162.201406671849,783.6356677088437,844.7296041244988,2790.5666785051917
2025-04-13 08:00:00,1196.5873004103141,779.6866569320591,859.6659422141872,2835.9398995565607
2025-04-13 09:00:00,1117.0742792804479,769.2069845011061,857.173699273627,2743.454963055181
2025-04-13 10:00:00,1133.8746855701409,769.9180585452939,860.5533563551381,2764.3461004705728
2025-04-13 11:00:00,438.4151826855586,774.9655330328179,856.9283478948848,2070.309063613261
2025-04-13 12:00:00,647.5593298025393,768.8811650060334,842.9153678469606,2259.355862655533
2025-04-13 13:00:00,1518.5265407267325,791.9933681337462,852.8458634896186,3163.3657723500974
2025-04-13 14:00:00,1551.9594627167182,794.657889726502,848.8326782253755,3195.450030668596
2025-04-13 15:00:00,1398.374882121746,773.9224597238671,840.8064874216453,3013.1038292672583
2025-04-13 16:00:00,440.96720003726887,778.3834012828951,848.4947245446934,2067.8453258648574
2025-04-13 17:00:00,175.94091429239782,844.5133796283642,965.2673248257391,1985.721618746501
2025-04-13 18:00:00,148.5637989468471,1052.7068210909897,1170.3781148842693,2371.648734922106
2025-04-13 19:00:00,116.2725171986616,1202.7260290803608,1295.8274254302141,2614.8259717092365
2025-04-13 20:00:00,114.5566269825205,1185.1476681643783,1301.381253692584,2601.0855488394827
2025-04-13 21:00:00,139.04510607905138,1176.792401034236,1190.9680314685588,2506.805538581846
2025-04-13 22:00:00,161.14104139827336,1079.6687683669347,1074.1227937369347,2314.9326035021427
2025-04-13 23:00:00,190.93379745083712,985.4928776167847,930.0679753456711,2106.494650413293
2025-04-14 00:00:00,145,897,878,1920
2025-04-14 01:00:00,126,851,818,1795
2025-04-14 02:00:00,149,807,779,1735
2025-04-14 03:00:00,133,803,749,1685
2025-04-14 04:00:00,127,790,740,1657
2025-04-14 05:00:00,128,785,742,1655
2025-04-14 06:00:00,138,797,821,1756
2025-04-14 07:00:00,115,785,815,1715
2025-04-14 08:00:00,108,761,854,1723
2025-04-14 09:00:00,192,776,889,1857
2025-04-14 10:00:00,170,812,935,1917
2025-04-14 11:00:00,165,835,943,1943
2025-04-14 12:00:00,140,890,988,2018
2025-04-14 13:00:00,135,885,1016,2036
2025-04-14 14:00:00,142,885,1015,2042
2025-04-14 15:00:00,153,901,1018,2072
2025-04-14 16:00:00,180,883,1040,2103
2025-04-14 17:00:00,148,922,1039,2109
2025-04-14 18:00:00,164,1103,1256,2523
2025-04-14 19:00:00,185,1219,1353,2757
2025-04-14 20:00:00,142,1183,1287,2612
2025-04-14 21:00:00,158,1183,1287,2628
2025-04-14 22:00:00,144,1084,1139,2367
2025-04-14 23:00:00,139,974,991,2104
2025-04-15 00:00:00,145.27127870163127,885.5168085480559,873.4694815823628,1904.2575688320499
2025-04-15 01:00:00,126.6507823059404,849.566838286337,813.1160803644525,1789.33370095673
2025-04-15 02:00:00,149.16143250001957,813.7131680496607,777.976187281393,1740.8507878310734
2025-04-15 03:00:00,132.0256080676867,809.8975871113415,741.574402093041,1683.4975972720692
2025-04-15 04:00:00,126.3932928808313,787.6625798929381,738.3978454572563,1652.4537182310255
2025-04-15 05:00:00,128.198593381816,784.2127728294352,739.6201996786824,1652.0315658899335
2025-04-15 06:00:00,137.15711114960348,814.6095178017787,818.9161772465465,1770.6828061979286
2025-04-15 07:00:00,114.70058447658579,860.1813431811715,884.997960327784,1859.8798879855412
2025-04-15 08:00:00,108.1028801656996,872.4646301855737,913.9998208943061,1894.5673312455795
2025-04-15 09:00:00,192.51838581388117,819.2433136753091,908.6870233736854,1920.4487228628757
2025-04-15 10:00:00,171.13665822064124,850.8652433303715,900.6899786104221,1922.691880161435
2025-04-15 11:00:00,165.48900898175793,934.3253267804782,982.5634818857224,2082.3778176479586
2025-04-15 12:00:00,141.1439301635409,962.2279547888755,987.2403561601643,2090.6122411125807
2025-04-15 13:00:00,136.07246218260704,926.0264328378246,994.9342515454832,2057.0331465659146
2025-04-15 14:00:00,141.9838244958638,937.2584716922819,1004.421842872069,2083.6641390602144
2025-04-15 15:00:00,155.1668954317021,936.6675977589397,975.5724628641944,2067.406956054836
2025-04-15 16:00:00,177.4425068592807,908.4486157271484,991.0908416431206,2076.9819642295497
2025-04-15 17:00:00,147.60154606751323,923.9748008451432,985.4039191517331,2056.9802660643895
2025-04-15 18:00:00,163.94938464086667,945.1580651466285,991.1851323920644,2100.2925821795598
2025-04-15 19:00:00,186.54112316538234,1206.78548858445,1341.2263127804745,2734.552924530307
2025-04-15 20:00:00,142.77754071850728,1178.9806279704937,1309.3067491637596,2631.0649178527606
2025-04-15 21:00:00,157.59124159182574,1188.8293416147123,1281.067867376129,2627.488450582667
2025-04-15 22:00:00,145.18880805277843,1093.8395575192208,1166.1121965986072,2405.1405621706062
2025-04-15 23:00:00,138.16704389779193,970.6925834147303,987.0595870335211,2095.919214346043
2025-04-16 00:00:00,150,925,882,1957
2025-04-16 01:00:00,164,864,806,1834
2025-04-16 02:00:00,138,839,758,1735
2025-04-16 03:00:00,142,818,728,1688
2025-04-16 04:00:00,137,797,722,1656
2025-04-16 05:00:00,161,815,725,1701
2025-04-16 06:00:00,252,839,786,1877
2025-04-16 07:00:00,1055,737,765,2557
2025-04-16 08:00:00,1145,715,778,2638
2025-04-16 09:00:00,1225,729,840,2794
2025-04-16 10:00:00,1244,771,880,2895
2025-04-16 11:00:00,408,811,900,2119
2025-04-16 12:00:00,650,814,908,2372
2025-04-16 13:00:00,1320,826,920,3066
2025-04-16 14:00:00,1343,851,933,3127
2025-04-16 15:00:00,1249,892,967,3108
2025-04-16 16:00:00,295,872,962,2129
2025-04-16 17:00:00,236,858,974,2068
2025-04-16 18:00:00,225,1055,1180,2460
2025-04-16 19:00:00,210,1200,1305,2715
2025-04-16 20:00:00,225,1196,1296,2717
2025-04-16 21:00:00,218,1167,1199,2584
2025-04-16 22:00:00,211,1072,1053,2336
2025-04-16 23:00:00,170,969,924,2063
2025-04-17 00:00:00,149.01805142857486,932.4420443813995,884.1965770786634,1965.6566728886378
2025-04-17 01:00:00,163.17382171244745,845.5669558996381,810.9132712406911,1819.6540488527767
2025-04-17 02:00:00,137.0081171343073,839.9494966452914,741.4313621507991,1718.388975930398
2025-04-17 03:00:00,144.58341760859375,810.4001413223853,726.9790548853559,1681.9626138163349
2025-04-17 04:00:00,135.7745010512822,804.3419899506586,713.0914435720501,1653.2079345739908
2025-04-17 05:00:00,162.02241148019786,824.2852281428978,705.038997295182,1691.3466369182777
2025-04-17 06:00:00,232.18014462233356,830.3322388282191,780.296984280461,1842.8093677310137
2025-04-17 07:00:00,1054.9942055625033,768.6389217101383,861.9432312910154,2685.576358563657
2025-04-17 08:00:00,1162.0471406481329,777.0023544866776,839.6977884225691,2778.74728355738
2025-04-17 09:00:00,1056.6731223693475,781.9632031105195,868.5390354325609,2707.175360912428
2025-04-17 10:00:00,1067.9373411360039,781.9128739513466,836.0314003343764,2685.881615421727
2025-04-17 11:00:00,446.56893147677835,769.4709253346658,849.0616772005021,2065.1015340119466
2025-04-17 12:00:00,809.0223589663879,784.6396906537739,863.3072632053959,2456.9693128255576
2025-04-17 13:00:00,1545.6234667916867,766.6335698402552,860.5590321540379,3172.81606878598
2025-04-17 14:00:00,1599.0803023106866,769.4022840721302,861.4888086904502,3229.971395073267
2025-04-17 15:00:00,1493.1643867396233,785.3578685971602,844.1457350120628,3122.667990348846
2025-04-17 16:00:00,445.1615589323154,774.7226778623785,832.5831283843532,2052.467365179047
2025-04-17 17:00:00,130.62253341788426,849.2932185358229,974.4638899762299,1954.379641929937
2025-04-17 18:00:00,145.3601619751281,1045.7042421839503,1176.5471123508134,2367.6115165098918
2025-04-17 19:00:00,152.65166702041577,1212.8503236329868,1282.5199485248722,2648.021939178275
2025-04-17 20:00:00,143.0347886404865,1189.8777166164382,1308.1317773753842,2641.0442826323088
2025-04-17 21:00:00,137.013303574934,1153.3140001785566,1180.2147243565917,2470.5420281100824
2025-04-17 22:00:00,152.33132605706064,1085.9373616967123,1049.4696876566532,2287.7383754104258
2025-04-17 23:00:00,144.04274828680101,967.7203383134303,914.0434078159054,2025.8064944161365
2025-04-18 00:00:00,153.32188387110824,932.6680721118377,879.9255752071467,1965.9155311900927
2025-04-18 01:00:00,163.54136528727443,883.826427145329,790.6998005773406,1838.0675930099442
2025-04-18 02:00:00,142.38433369686288,840.4246418464692,768.6254970169631,1751.434472560295
2025-04-18 03:00:00,141.85505328505215,826.7279385012944,718.985968482755,1687.5689602691014
2025-04-18 04:00:00,137.67514746014024,793.7059793880771,733.2275931593435,1664.6087200075608
2025-04-18 05:00:00,160.94909351736487,810.6352886535435,731.4242972854152,1703.0086794563235
2025-04-18 06:00:00,248.1386012982505,834.0895724574699,783.3736963621953,1865.601870117916
2025-04-18 07:00:00,1008.5733595272413,773.3682685675601,842.3519911387093,2624.293619233511
2025-04-18 08:00:00,1115.852154609135,765.4140838940422,834.3265605434517,2715.592799046629
2025-04-18 09:00:00,1062.6386267739626,791.2704966409567,857.621569644719,2711.5306930596385
2025-04-18 10:00:00,1124.164461098862,769.6465315253107,854.1889071788299,2747.999899803003
2025-04-18 11:00:00,447.7422971058299,767.3477807526974,851.2511183654944,2066.3411962240216
2025-04-18 12:00:00,752.824411163253,780.4772660186302,851.3477093863801,2384.6493865682633
2025-04-18 13:00:00,1509.4222603633991,766.8242310503058,843.757694951037,3120.004186364742
2025-04-18 14:00:00,1531.2148670629535,779.2309077848394,848.2887018399232,3158.7344766877163
2025-04-18 15:00:00,1572.1210208852874,767.9469757317797,863.2877102765335,3203.3557068936007
2025-04-18 16:00:00,440.4296573820467,797.2793382272496,848.6890243880626,2086.398019997359
2025-04-18 17:00:00,165.8072304987714,872.576721313801,977.0059185171814,2015.3898703297536
2025-04-18 18:00:00,153.4599571152711,1065.7756322968812,1167.0986845330087,2386.334273945161
2025-04-18 19:00:00,160.62948683262553,1185.0245217086647,1310.452032843832,2656.1060413851224
2025-04-18 20:00:00,156.06445256115595,1200.0704598474797,1287.872156319663,2644.0070687282987
2025-04-18 21:00:00,141.42394301414652,1148.194868265812,1194.8738834470469,2484.492694727005
2025-04-18 22:00:00,177.1776459076681,1060.8122105932248,1050.3911170984195,2288.3809735993127
2025-04-18 23:00:00,97.68932012814034,970.5323342885896,922.0453762786843,1990.2670306954142
2025-04-19 00:00:00,151.6061979152332,920.6065772849173,879.7694843503675,1951.982259550518
2025-04-19 01:00:00,165.43537722186687,871.312399353754,806.1170304200373,1842.8648069956582
2025-04-19 02:00:00,137.69282487177944,839.9591789923721,762.2480997318943,1739.900103596046
2025-04-19 03:00:00,143.45388104943652,819.3099641263051,719.3119539068307,1682.0757990825723
2025-04-19 04:00:00,136.53261977777777,788.0733637505198,731.748217491328,1656.3542010196256
2025-04-19 05:00:00,161.35134837650486,818.7703891589166,716.5813656126683,1696.7031031480897
2025-04-19 06:00:00,248.09292865691754,832.8306955467694,782.2145070622328,1863.1381312659198
2025-04-19 07:00:00,1097.1453288891846,780.3087171033814,857.7952675105573,2735.2493135031236
2025-04-19 08:00:00,1084.1480962552068,768.4914517636284,842.8723254851416,2695.511873503977
2025-04-19 09:00:00,1083.8683044115687,786.3302211400597,862.982961051853,2733.181486603481
2025-04-19 10:00:00,1157.884906710081,772.7136172789092,851.8216930090643,2782.4202169980545
2025-04-19 11:00:00,454.28922849344667,766.0074368622772,860.1399489486289,2080.4366143043526
2025-04-19 12:00:00,750.3085676696539,768.478098022711,838.3144967363795,2357.1011624287444
2025-04-19 13:00:00,1499.451111372114,775.3348114851956,855.2297817499415,3130.0157046072513
2025-04-19 14:00:00,1528.3101220434207,772.4789944435113,881.5887302143054,3182.3778467012376
2025-04-19 15:00:00,1461.3097556356017,769.8552892465216,850.5135112499248,3081.678556132048
2025-04-19 16:00:00,447.2227802372851,782.1089756437632,846.7972154213013,2076.12897130235
2025-04-19 17:00:00,179.2072079119651,859.3881047706083,956.4480869781668,1995.0433996607403
2025-04-19 18:00:00,184.45374767544007,1051.9891534445926,1194.5956781119148,2431.0385792319476
2025-04-19 19:00:00,203.46446712028597,1191.5732901072772,1309.9666118718255,2705.004369099389
2025-04-19 20:00:00,153.01009973785585,1206.3831037491955,1303.4636739645741,2662.856877451625
2025-04-19 21:00:00,176.6399518295944,1153.8543540956985,1192.8406745053662,2523.334980430659
2025-04-19 22:00:00,139.8465809084446,1068.427789937595,1067.0727132718473,2275.347084117887
2025-04-19 23:00:00,128.30396838238647,972.592498253034,921.2421011816562,2022.1385678170766
2025-04-20 00:00:00,147.95139207462182,944.2452908962863,884.7473578901107,1976.944040861019
2025-04-20 01:00:00,160.27500681450678,867.3420171602114,798.79047610032,1826.4075000750381
2025-04-20 02:00:00,138.69755341601783,830.9647278736093,755.6308775867706,1725.2931588763977
2025-04-20 03:00:00,142.35423394132465,806.305021491234,727.3134472997388,1675.9727027322974
2025-04-20 04:00:00,137.81216722454144,789.8989687149749,724.538714824605,1652.2498507641212
2025-04-20 05:00:00,163.4801694833244,807.9550789762327,715.8590450677651,1687.2942935273222
2025-04-20 06:00:00,245.31119440599267,835.136232293981,794.9349063547108,1875.3823330546845
2025-04-20 07:00:00,1044.0640373651065,768.7312455529968,842.3002138235535,2655.095496741657
2025-04-20 08:00:00,1094.6857005794748,791.4548562899562,830.7700821408406,2716.9106390102716
2025-04-20 09:00:00,1051.2525466579216,759.8922775846922,837.7937162646978,2648.9385405073117
2025-04-20 10:00:00,1056.419614502514,797.3657489758931,857.4310265705592,2711.216390048966
2025-04-20 11:00:00,455.64524274408166,786.0500328875379,840.8854781576258,2082.580753789245
2025-04-20 12:00:00,687.5853152490613,781.5821049113731,858.4817494939649,2327.6491696543994
2025-04-20 13:00:00,1503.6827545846857,783.1683623955576,849.8627738892445,3136.713890869488
2025-04-20 14:00:00,1552.2457427053846,777.9639823712415,843.5706743389012,3173.7803994155274
2025-04-20 15:00:00,1578.3897578418548,771.3341139104683,830.9755868622301,3180.6994586145534
2025-04-20 16:00:00,441.680494299911,773.203186513458,835.3162623209853,2050.1999431343543
2025-04-20 17:00:00,180.17589312400057,868.2899429650462,969.0746187899015,2017.5404548789481
2025-04-20 18:00:00,110.85172830108338,1061.8222632065974,1186.682833843048,2359.3568253507287
2025-04-20 19:00:00,180.59725816963964,1204.6061276125192,1298.696484447995,2683.899870230154
2025-04-20 20:00:00,123.15691603409148,1198.3044791820826,1305.4272605590047,2626.8886557751784
2025-04-20 21:00:00,160.0269901362591,1184.7562772237286,1189.5043735594943,2534.2876409194823
2025-04-20 22:00:00,163.2169129500861,1076.6618427032383,1054.74857377684,2294.6273294301645
2025-04-20 23:00:00,167.3624366227587,969.9471744088805,919.6391873288748,2056.948798360514
2025-04-21 00:00:00,145,897,878,1920
2025-04-21 01:00:00,126,851,818,1795
2025-04-21 02:00:00,149,807,779,1735
2025-04-21 03:00:00,133,803,749,1685
2025-04-21 04:00:00,127,790,740,1657
2025-04-21 05:00:00,128,785,742,1655
2025-04-21 06:00:00,138,797,821,1756
2025-04-21 07:00:00,115,785,815,1715
2025-04-21 08:00:00,108,761,854,1723
2025-04-21 09:00:00,192,776,889,1857
2025-04-21 10:00:00,170,812,935,1917
2025-04-21 11:00:00,165,835,943,1943
2025-04-21 12:00:00,140,890,988,2018
2025-04-21 13:00:00,135,885,1016,2036
2025-04-21 14:00:00,142,885,1015,2042
2025-04-21 15:00:00,153,901,1018,2072
2025-04-21 16:00:00,180,883,1040,2103
2025-04-21 17:00:00,148,922,1039,2109
2025-04-21 18:00:00,164,1103,1256,2523
2025-04-21 19:00:00,185,1219,1353,2757
2025-04-21 20:00:00,142,1183,1287,2612
2025-04-21 21:00:00,158,1183,1287,2628
2025-04-21 22:00:00,144,1084,1139,2367
2025-04-21 23:00:00,139,974,991,2104
2025-04-22 00:00:00,144.19697794932432,909.9707130531241,872.7791173138253,1926.9468083162737
2025-04-22 01:00:00,125.23319140829847,839.5817267135532,811.825983459607,1776.6409015814586
2025-04-22 02:00:00,149.5094784845694,795.0791339001346,777.1851148663749,1721.773727251079
2025-04-22 03:00:00,132.91273235161484,801.5139712900882,750.9729272766664,1685.3996309183694
2025-04-22 04:00:00,127.01531985184933,790.7727327087073,749.4315835283595,1667.219636088916
2025-04-22 05:00:00,127.96764660125237,783.2721386265749,748.9214761283708,1660.161261356198
2025-04-22 06:00:00,137.89573984105854,798.8093633341216,820.2745714032577,1756.9796745784379
2025-04-22 07:00:00,114.3762641715283,848.7263537162552,874.9432633796753,1838.0458812674588
2025-04-22 08:00:00,109.54276354630548,835.1337021046612,909.8516577800254,1854.5281234309923
2025-04-22 09:00:00,191.0435899360866,863.8391873595403,912.2431108494084,1967.1258881450353
2025-04-22 10:00:00,171.28254325938846,845.0793118714663,890.2311378733464,1906.5929930042012
2025-04-22 11:00:00,165.25621978343855,963.9219978725434,1025.2983959783153,2154.4766136342973
2025-04-22 12:00:00,140.92645587095407,926.8526117663883,964.5240833092525,2032.303150946595
2025-04-22 13:00:00,135.10808523453,984.1450460650267,977.0136244148781,2096.2667557144346
2025-04-22 14:00:00,140.6743431815592,952.7327002617585,992.8914053642216,2086.298448807539
2025-04-22 15:00:00,152.95648574033905,951.1190840603057,991.9201785005522,2095.9957483011967
2025-04-22 16:00:00,179.85020851562302,936.1383729926988,980.7518802676037,2096.7404617759257
2025-04-22 17:00:00,148.38191455597115,905.7317576931449,1005.9057270001484,2060.0193992492646
2025-04-22 18:00:00,163.31527827672718,965.384135236528,985.6551071428461,2114.354520656101
2025-04-22 19:00:00,183.71465519976613,1194.0266839955189,1368.7921450248123,2746.5334842200973
2025-04-22 20:00:00,141.68258492864896,1155.0876799632622,1310.5547140203898,2607.324978912301
2025-04-22 21:00:00,158.5819294165684,1199.9806118756405,1294.7689398809468,2653.331481173156
2025-04-22 22:00:00,143.7499956426288,1076.617470558434,1153.2804890801588,2373.6479552812216
2025-04-22 23:00:00,139.52868347188286,956.5543795551737,988.5638633197568,2084.6469263468134
2025-04-23 00:00:00,150,925,882,1957
2025-04-23 01:00:00,164,864,806,1834
2025-04-23 02:00:00,138,839,758,1735
2025-04-23 03:00:00,142,818,728,1688
2025-04-23 04:00:00,137,797,722,1656
2025-04-23 05:00:00,161,815,725,1701
2025-04-23 06:00:00,252,839,786,1877
2025-04-23 07:00:00,1055,737,765,2557
2025-04-23 08:00:00,1145,715,778,2638
2025-04-23 09:00:00,1225,729,840,2794
2025-04-23 10:00:00,1244,771,880,2895
2025-04-23 11:00:00,408,811,900,2119
2025-04-23 12:00:00,650,814,908,2372
2025-04-23 13:00:00,1320,826,920,3066
